103, 36, 22.3449, 100.625
108, 38, 23.0865, 104.429
103, 40, 23.5217, 101.148
107, 45, 27.1682, 104.638
104, 39, 25.2733, 101.58
104, 38, 24.5829, 100.658
105, 44, 26.6289, 101.713
104, 38, 24.6479, 101.522
105, 41, 25.4989, 103.704
106, 35, 26.5912, 103.424
102, 37, 25.8725, 100.11
104, 35, 24.8092, 101.291
107, 36, 25.1095, 103.466
103, 35, 24.7311, 101.775
103, 34, 24.1844, 99.8471
101, 33, 25.1671, 99.2619
102, 37, 25.5328, 101.832
106, 41, 24.2328, 103.658
103, 40, 23.9693, 101.577
104, 39, 23.5313, 102.003
105, 39, 24.9934, 104.097
104, 41, 24.7695, 102.878
102, 42, 25.877, 102.361
104, 39, 23.143, 102.213
103, 40, 25.0767, 101.764
105, 28, 25.7125, 103.71
104, 32, 28.509, 103.363
102, 28, 24.4932, 100.83
103, 30, 25.7272, 102.093
104, 27, 24.8238, 102.923
102, 30, 24.9105, 100.283
101, 31, 24.4375, 99.7328
102, 28, 22.9208, 101.307
103, 30, 24.8887, 101.751
107, 31, 26.3814, 106.46
103, 30, 24.8593, 102.608
105, 29, 25.7434, 102.158
107, 30, 26.5004, 105.778
104, 27, 24.1135, 103.702
103, 29, 26.5627, 102.864
104, 28, 103.677, 27.33
99, 29, 24.2355, 98.2264
103, 35, 26.117, 100.124
104, 33, 25.4803, 101.044
105, 35, 25.7785, 102.286
104, 33, 24.2855, 102.474
101, 33, 25.667, 99.0013
101, 31, 24.1468, 101.13
101, 33, 23.525, 100.365
104, 37, 23.5098, 101.629
107, 39, 24.3929, 103.728
104, 38, 26.0694, 100.62
102, 36, 27.4911, 101.047
103, 33, 25.0894, 102.055
104, 36, 24.869, 100.54
108, 35, 24.8754, 105.277
105, 37, 26.4494, 102.722
106, 40, 23.9931, 103.304
105, 38, 23.8609, 102.158
106, 39, 24.5849, 103.84
101, 39, 24.7066, 98.5794
101, 38, 25.3262, 100.625
101, 40, 26.5549, 98.1
102, 39, 24.6133, 101.223
104, 38, 24.4404, 101.949
105, 37, 24.9223, 102.878
103, 36, 23.6081, 99.4141
105, 37, 23.3216, 104.209
105, 40, 25.7082, 101.308
104, 41, 23.9658, 101.943
105, 43, 25.0056, 101.216
104, 41, 26.1154, 100.957
104, 38, 23.6045, 101.046
102, 30, 25.1494, 100.421
101, 30, 27.168, 100.36
106, 32, 26.2641, 103.486
104, 32, 25.7791, 102.197
103, 29, 24.7518, 101.452
102, 30, 25.6181, 100.814
100, 28, 22.7957, 98.367
106, 29, 27.3859, 104.271
104, 34, 24.1737, 101.696
105, 29, 24.6495, 103.758
104, 29, 25.3792, 102.34
104, 29, 24.1123, 102.328
106, 31, 26.8349, 105.239
105, 40, 24.5278, 102.612
107, 45, 23.5223, 103.612
107, 46, 23.7026, 103.964
103, 31, 26.1647, 101.152
104, 29, 25.3283, 102.277
106, 31, 27.009, 104.409
102, 29, 24.4111, 100.916
105, 32, 25.4328, 102.32
106, 29, 24.1906, 104.27
100, 27, 25.3042, 99.6968
105, 28, 23.6875, 102.515
105, 36, 24.374, 102.997
106, 36, 24.8221, 102.911
104, 38, 24.9993, 101.767
106, 38, 25.1112, 102.979
105, 38, 24.8098, 102.873
105, 43, 25.8266, 103.339
107, 41, 24.0901, 103.976
108, 48, 26.256, 104.645
103, 34, 25.4124, 100.567
102, 37, 24.8476, 99.9668
